,ID,Datetime,Count
75,18363,2014-09-29 03:00:00,290.9632255687471
76,18364,2014-09-29 04:00:00,244.90462625332373
77,18365,2014-09-29 05:00:00,219.23003790026814
78,18366,2014-09-29 06:00:00,235.73182132025823
79,18367,2014-09-29 07:00:00,273.3866488434688
80,18368,2014-09-29 08:00:00,314.8217838542462
81,18369,2014-09-29 09:00:00,406.8185315112246
82,18370,2014-09-29 10:00:00,577.4327032662447
83,18371,2014-09-29 11:00:00,640.1598642731683
84,18372,2014-09-29 12:00:00,646.94218064792
85,18373,2014-09-29 13:00:00,572.1699222541424
86,18374,2014-09-29 14:00:00,611.7890271973636
87,18375,2014-09-29 15:00:00,604.0616339507203
88,18376,2014-09-29 16:00:00,588.6439092955476
89,18377,2014-09-29 17:00:00,602.3567893975039
90,18378,2014-09-29 18:00:00,617.1815246428624
91,18379,2014-09-29 19:00:00,654.8919449232434
92,18380,2014-09-29 20:00:00,629.3285420845275
93,18381,2014-09-29 21:00:00,587.4116031782763
94,18382,2014-09-29 22:00:00,589.5426588697967
95,18383,2014-09-29 23:00:00,575.6074077391602
96,18384,2014-09-30 00:00:00,514.5366991016147
97,18385,2014-09-30 01:00:00,410.6272050621147
98,18386,2014-09-30 02:00:00,347.5170917340058
99,18387,2014-09-30 03:00:00,287.14095752573246
100,18388,2014-09-30 04:00:00,241.68741169060795
101,18389,2014-09-30 05:00:00,216.350100182032
102,18390,2014-09-30 06:00:00,232.63510624366108
103,18391,2014-09-30 07:00:00,269.7952772905219
104,18392,2014-09-30 08:00:00,310.6860954306703
105,18393,2014-09-30 09:00:00,401.47431844353525
106,18394,2014-09-30 10:00:00,569.8471997567483
107,18395,2014-09-30 11:00:00,631.7503390252643
108,18396,2014-09-30 12:00:00,638.4435588102799
109,18397,2014-09-30 13:00:00,564.6535538033484
110,18398,2014-09-30 14:00:00,603.752198339859
111,18399,2014-09-30 15:00:00,596.1263167815218
112,18400,2014-09-30 16:00:00,580.9111286363504
113,18401,2014-09-30 17:00:00,594.4438680923922
114,18402,2014-09-30 18:00:00,609.0738566935185
115,18403,2014-09-30 19:00:00,646.2888901976337
116,18404,2014-09-30 20:00:00,621.0613036035658
117,18405,2014-09-30 21:00:00,579.695010833881
118,18406,2014-09-30 22:00:00,581.7980716952931
119,18407,2014-09-30 23:00:00,568.0458824102348
120,18408,2014-10-01 00:00:00,530.6672774459963
121,18409,2014-10-01 01:00:00,423.5002504894941
122,18410,2014-10-01 02:00:00,358.41165315987604
123,18411,2014-10-01 03:00:00,296.1427444135029
124,18412,2014-10-01 04:00:00,249.26424291748268
125,18413,2014-10-01 05:00:00,223.13261394032054
126,18414,2014-10-01 06:00:00,239.92815028399656
127,18415,2014-10-01 07:00:00,278.2532820642873
128,18416,2014-10-01 08:00:00,320.4260156571666
129,18417,2014-10-01 09:00:00,414.06042349341385
130,18418,2014-10-01 10:00:00,587.7117464762572
131,18419,2014-10-01 11:00:00,651.5555314547439
132,18420,2014-10-01 12:00:00,658.4585817655642
133,18421,2014-10-01 13:00:00,582.3552812077521
134,18422,2014-10-01 14:00:00,622.6796570671333
135,18423,2014-10-01 15:00:00,614.8147063031661
136,18424,2014-10-01 16:00:00,599.1225263616296
137,18425,2014-10-01 17:00:00,613.0795133288614
138,18426,2014-10-01 18:00:00,628.168147888031
139,18427,2014-10-01 19:00:00,666.5498620479187
140,18428,2014-10-01 20:00:00,640.5313978299498
141,18429,2014-10-01 21:00:00,597.8682836138979
142,18430,2014-10-01 22:00:00,600.0372748317786
143,18431,2014-10-01 23:00:00,585.8539583461597
144,18432,2014-10-02 00:00:00,515.3756455885946
145,18433,2014-10-02 01:00:00,411.296728250153
146,18434,2014-10-02 02:00:00,348.0837145692375
147,18435,2014-10-02 03:00:00,287.60913773135206
148,18436,2014-10-02 04:00:00,242.08148038452057
149,18437,2014-10-02 05:00:00,216.70285666533505
150,18438,2014-10-02 06:00:00,233.01441525207986
151,18439,2014-10-02 07:00:00,270.2351755533316
152,18440,2014-10-02 08:00:00,311.1926657273472
153,18441,2014-10-02 09:00:00,402.12891794957426
154,18442,2014-10-02 10:00:00,570.7763294129728
155,18443,2014-10-02 11:00:00,632.7804010762297
156,18444,2014-10-02 12:00:00,639.4845340832468
157,18445,2014-10-02 13:00:00,565.5742152763806
158,18446,2014-10-02 14:00:00,604.7366097272061
159,18447,2014-10-02 15:00:00,597.0982942519984
160,18448,2014-10-02 16:00:00,581.8582979081787
161,18449,2014-10-02 17:00:00,595.413102348595
162,18450,2014-10-02 18:00:00,610.0669449868831
163,18451,2014-10-02 19:00:00,647.3426571980286
164,18452,2014-10-02 20:00:00,622.0739372986297
165,18453,2014-10-02 21:00:00,580.6401972388702
166,18454,2014-10-02 22:00:00,582.7466871181242
167,18455,2014-10-02 23:00:00,568.9720750381339
168,18456,2014-10-03 00:00:00,502.5471098313028
169,18457,2014-10-03 01:00:00,401.05888556127655
170,18458,2014-10-03 02:00:00,339.4193463223006
171,18459,2014-10-03 03:00:00,280.450079791591
172,18460,2014-10-03 04:00:00,236.05567968192005
173,18461,2014-10-03 05:00:00,211.308771071198
174,18462,2014-10-03 06:00:00,227.214308507393
175,18463,2014-10-03 07:00:00,263.5085837127244
176,18464,2014-10-03 08:00:00,303.4465755233157
177,18465,2014-10-03 09:00:00,392.1192769292549
178,18466,2014-10-03 10:00:00,556.568780775459
179,18467,2014-10-03 11:00:00,617.029470524498
180,18468,2014-10-03 12:00:00,623.5667267868758
181,18469,2014-10-03 13:00:00,551.4961556975486
182,18470,2014-10-03 14:00:00,589.6837346291428
183,18471,2014-10-03 15:00:00,582.2355492154502
184,18472,2014-10-03 16:00:00,567.3749010998814
185,18473,2014-10-03 17:00:00,580.5923044719016
186,18474,2014-10-03 18:00:00,594.8813891984098
187,18475,2014-10-03 19:00:00,631.229248471466
188,18476,2014-10-03 20:00:00,606.5895079961922
189,18477,2014-10-03 21:00:00,566.1871209319896
190,18478,2014-10-03 22:00:00,568.2411768614253
191,18479,2014-10-03 23:00:00,554.8094372185079
192,18480,2014-10-04 00:00:00,385.71795487619374
193,18481,2014-10-04 01:00:00,307.82310771929406
194,18482,2014-10-04 02:00:00,260.5131609508215
195,18483,2014-10-04 03:00:00,215.25271781662494
196,18484,2014-10-04 04:00:00,181.178863080885
197,18485,2014-10-04 05:00:00,162.18496819600546
198,18486,2014-10-04 06:00:00,174.39288114799783
199,18487,2014-10-04 07:00:00,202.24967970886013
200,18488,2014-10-04 08:00:00,232.90312536933683
201,18489,2014-10-04 09:00:00,300.9617259871527
202,18490,2014-10-04 10:00:00,427.18098993885553
203,18491,2014-10-04 11:00:00,473.5861391162765
204,18492,2014-10-04 12:00:00,478.60365303029033
205,18493,2014-10-04 13:00:00,423.2876184864516
206,18494,2014-10-04 14:00:00,452.5975768147608
207,18495,2014-10-04 15:00:00,446.8809011258436
208,18496,2014-10-04 16:00:00,435.4749678568291
209,18497,2014-10-04 17:00:00,445.6196681201352
210,18498,2014-10-04 18:00:00,456.58691164803366
211,18499,2014-10-04 19:00:00,484.48483737212587
212,18500,2014-10-04 20:00:00,465.57319681370507
213,18501,2014-10-04 21:00:00,434.563315738572
214,18502,2014-10-04 22:00:00,436.1398569957074
215,18503,2014-10-04 23:00:00,425.8306480794832
216,18504,2014-10-05 00:00:00,381.96000499996
217,18505,2014-10-05 01:00:00,304.8240671122087
218,18506,2014-10-05 02:00:00,257.97504887028157
219,18507,2014-10-05 03:00:00,213.1555664809097
220,18508,2014-10-05 04:00:00,179.4136844640132
221,18509,2014-10-05 05:00:00,160.6048421649142
222,18510,2014-10-05 06:00:00,172.6938165910043
223,18511,2014-10-05 07:00:00,200.27921359697228
224,18512,2014-10-05 08:00:00,230.63401069605936
225,18513,2014-10-05 09:00:00,298.02953404061094
226,18514,2014-10-05 10:00:00,423.0190764785775
227,18515,2014-10-05 11:00:00,468.9721123374369
228,18516,2014-10-05 12:00:00,473.94074191626794
229,18517,2014-10-05 13:00:00,419.1636371332553
230,18518,2014-10-05 14:00:00,448.1880361483933
231,18519,2014-10-05 15:00:00,442.52705654628255
232,18520,2014-10-05 16:00:00,431.23224832336655
233,18521,2014-10-05 17:00:00,441.2781114062485
234,18522,2014-10-05 18:00:00,452.13850392828306
235,18523,2014-10-05 19:00:00,479.7646274062089
236,18524,2014-10-05 20:00:00,461.0372380510248
237,18525,2014-10-05 21:00:00,430.3294781949719
238,18526,2014-10-05 22:00:00,431.8906596200144
239,18527,2014-10-05 23:00:00,421.6818906493022
240,18528,2014-10-06 00:00:00,530.5245882605219
241,18529,2014-10-06 01:00:00,423.3863770543703
242,18530,2014-10-06 02:00:00,358.3152811598913
243,18531,2014-10-06 03:00:00,296.0631156728956
244,18532,2014-10-06 04:00:00,249.19721916587514
245,18533,2014-10-06 05:00:00,223.07261662695845
246,18534,2014-10-06 06:00:00,239.86363688022846
247,18535,2014-10-06 07:00:00,278.1784635558531
248,18536,2014-10-06 08:00:00,320.33985747647193
249,18537,2014-10-06 09:00:00,413.9490882988832
250,18538,2014-10-06 10:00:00,587.5537188119134
251,18539,2014-10-06 11:00:00,651.3803370683064
252,18540,2014-10-06 12:00:00,658.2815312431485
253,18541,2014-10-06 13:00:00,582.1986938237849
254,18542,2014-10-06 14:00:00,622.5122270090637
255,18543,2014-10-06 15:00:00,614.6493910229734
256,18544,2014-10-06 16:00:00,598.9614304943711
257,18545,2014-10-06 17:00:00,612.9146646183681
258,18546,2014-10-06 18:00:00,627.9992420497164
259,18547,2014-10-06 19:00:00,666.3706358907089
260,18548,2014-10-06 20:00:00,640.3591676825267
261,18549,2014-10-06 21:00:00,597.7075249953896
262,18550,2014-10-06 22:00:00,599.8759330011459
263,18551,2014-10-06 23:00:00,585.696430215679
264,18552,2014-10-07 00:00:00,523.6809629873144
265,18553,2014-10-07 01:00:00,417.9248060462454
266,18554,2014-10-07 02:00:00,353.69310988228386
267,18555,2014-10-07 03:00:00,292.2439806776131
268,18556,2014-10-07 04:00:00,245.98264169890365
269,18557,2014-10-07 05:00:00,220.1950395444065
270,18558,2014-10-07 06:00:00,236.76946012800806
271,18559,2014-10-07 07:00:00,274.5900357887351
272,18560,2014-10-07 08:00:00,316.20755900595293
273,18561,2014-10-07 09:00:00,408.609255791229
274,18562,2014-10-07 10:00:00,579.9744330098881
275,18563,2014-10-07 11:00:00,642.9777049643972
276,18564,2014-10-07 12:00:00,649.7898755804536
277,18565,2014-10-07 13:00:00,574.688486411637
278,18566,2014-10-07 14:00:00,614.4819858026979
279,18567,2014-10-07 15:00:00,606.7205782975191
280,18568,2014-10-07 16:00:00,591.2349882632055
281,18569,2014-10-07 17:00:00,605.0082293994938
282,18570,2014-10-07 18:00:00,619.8982198171028
283,18571,2014-10-07 19:00:00,657.7746329418962
284,18572,2014-10-07 20:00:00,632.0987057155307
285,18573,2014-10-07 21:00:00,589.997257809741
286,18574,2014-10-07 22:00:00,592.1376939322724
287,18575,2014-10-07 23:00:00,578.1411029397203
288,18576,2014-10-08 00:00:00,539.8074798347373
289,18577,2014-10-08 01:00:00,430.794610186565
290,18578,2014-10-08 02:00:00,364.5849281809609
291,18579,2014-10-08 03:00:00,301.2435010173846
292,18580,2014-10-08 04:00:00,253.55756516547814
293,18581,2014-10-08 05:00:00,226.9758455425383
294,18582,2014-10-08 06:00:00,244.06066786244315
295,18583,2014-10-08 07:00:00,283.0459109326799
296,18584,2014-10-08 08:00:00,325.9450268308345
297,18585,2014-10-08 09:00:00,421.1921918023854
298,18586,2014-10-08 10:00:00,597.8344816388376
299,18587,2014-10-08 11:00:00,662.7779106707039
300,18588,2014-10-08 12:00:00,669.7998589796148
301,18589,2014-10-08 13:00:00,592.3857567215408
302,18590,2014-10-08 14:00:00,633.4046788102057
303,18591,2014-10-08 15:00:00,625.4042622943155
304,18592,2014-10-08 16:00:00,609.4418005647698
305,18593,2014-10-08 17:00:00,623.6391823915291
306,18594,2014-10-08 18:00:00,638.9877032853229
307,18595,2014-10-08 19:00:00,678.0305033089116
308,18596,2014-10-08 20:00:00,651.5638975926748
309,18597,2014-10-08 21:00:00,608.1659547654724
310,18598,2014-10-08 22:00:00,610.3723046439552
311,18599,2014-10-08 23:00:00,595.9446950037894
312,18600,2014-10-09 00:00:00,524.5155331824067
313,18601,2014-10-09 01:00:00,418.59083672440164
314,18602,2014-10-09 02:00:00,354.2567769784361
315,18603,2014-10-09 03:00:00,292.70971866162796
316,18604,2014-10-09 04:00:00,246.3746547675111
317,18605,2014-10-09 05:00:00,220.54595590398287
318,18606,2014-10-09 06:00:00,237.14679050374622
319,18607,2014-10-09 07:00:00,275.02763936025195
320,18608,2014-10-09 08:00:00,316.71148682243086
321,18609,2014-10-09 09:00:00,409.260440635484
322,18610,2014-10-09 10:00:00,580.8987159415121
323,18611,2014-10-09 11:00:00,644.0023937856425
324,18612,2014-10-09 12:00:00,650.8254206958204
325,18613,2014-10-09 13:00:00,575.6043453336148
326,18614,2014-10-09 14:00:00,615.4612620930687
327,18615,2014-10-09 15:00:00,607.6874855314727
328,18616,2014-10-09 16:00:00,592.1772167083366
329,18617,2014-10-09 17:00:00,605.9724077289142
330,18618,2014-10-09 18:00:00,620.8861277511605
331,18619,2014-10-09 19:00:00,658.82290305775
332,18620,2014-10-09 20:00:00,633.106057094388
333,18621,2014-10-09 21:00:00,590.9375137314864
334,18622,2014-10-09 22:00:00,593.0813609846845
335,18623,2014-10-09 23:00:00,579.0624641637734
336,18624,2014-10-10 00:00:00,511.6907439821963
337,18625,2014-10-10 01:00:00,408.35598398408587
338,18626,2014-10-10 02:00:00,345.59493914890817
339,18627,2014-10-10 03:00:00,285.55275151537035
340,18628,2014-10-10 04:00:00,240.3506138921208
341,18629,2014-10-10 05:00:00,215.1534456454852
342,18630,2014-10-10 06:00:00,231.34837767264452
343,18631,2014-10-10 07:00:00,268.30301201198984
344,18632,2014-10-10 08:00:00,308.96765885390744
345,18633,2014-10-10 09:00:00,399.2537229177267
346,18634,2014-10-10 10:00:00,566.6953165999869
347,18635,2014-10-10 11:00:00,628.2560632725679
348,18636,2014-10-10 12:00:00,634.9122621742415
349,18637,2014-10-10 13:00:00,561.5303972336611
350,18638,2014-10-10 14:00:00,600.4127831674807
351,18639,2014-10-10 15:00:00,592.8290811401641
352,18640,2014-10-10 16:00:00,577.6980497571251
353,18641,2014-10-10 17:00:00,591.1559382468471
354,18642,2014-10-10 18:00:00,605.7050068843846
355,18643,2014-10-10 19:00:00,642.7142002311209
356,18644,2014-10-10 20:00:00,617.6261499992663
357,18645,2014-10-10 21:00:00,576.4886584266291
358,18646,2014-10-10 22:00:00,578.5800870432752
359,18647,2014-10-10 23:00:00,564.9039625239903
360,18648,2014-10-11 00:00:00,394.85780032256446
361,18649,2014-10-11 01:00:00,315.1171825576793
362,18650,2014-10-11 02:00:00,266.68619489371963
363,18651,2014-10-11 03:00:00,220.35327522621373
364,18652,2014-10-11 04:00:00,185.47201766644216
365,18653,2014-10-11 05:00:00,166.02804971268478
366,18654,2014-10-11 06:00:00,178.52523734373574
367,18655,2014-10-11 07:00:00,207.04212141593675
368,18656,2014-10-11 08:00:00,238.42192101507158
369,18657,2014-10-11 09:00:00,308.093215786943
370,18658,2014-10-11 10:00:00,437.3033297892832
371,18659,2014-10-11 11:00:00,484.80808007688216
372,18660,2014-10-11 12:00:00,489.9444873457926
373,18661,2014-10-11 13:00:00,433.31770229100323
374,18662,2014-10-11 14:00:00,463.3221797252388
375,18663,2014-10-11 15:00:00,457.470043574595
376,18664,2014-10-11 16:00:00,445.7938390725915
377,18665,2014-10-11 17:00:00,456.1789248075464
378,18666,2014-10-11 18:00:00,467.4060445210114
379,18667,2014-10-11 19:00:00,495.96503029213807
380,18668,2014-10-11 20:00:00,476.6052657362312
381,18669,2014-10-11 21:00:00,444.86058474640913
382,18670,2014-10-11 22:00:00,446.47448320521977
383,18671,2014-10-11 23:00:00,435.9209906745631
384,18672,2014-10-12 00:00:00,391.10080680890155
385,18673,2014-10-12 01:00:00,312.1189051779598
386,18674,2014-10-12 02:00:00,264.148728738611
387,18675,2014-10-12 03:00:00,218.256657595606
388,18676,2014-10-12 04:00:00,183.70728827077218
389,18677,2014-10-12 05:00:00,164.4483258086689
390,18678,2014-10-12 06:00:00,176.82660518254343
391,18679,2014-10-12 07:00:00,205.0721567689695
392,18680,2014-10-12 08:00:00,236.15338380993865
393,18681,2014-10-12 09:00:00,305.1617700554175
394,18682,2014-10-12 10:00:00,433.1424754964735
395,18683,2014-10-12 11:00:00,480.1952275240586
396,18684,2014-10-12 12:00:00,485.2827628983855
397,18685,2014-10-12 13:00:00,429.194770451914
398,18686,2014-10-12 14:00:00,458.9137612451127
399,18687,2014-10-12 15:00:00,453.1173070071502
400,18688,2014-10-12 16:00:00,441.55219927097573
401,18689,2014-10-12 17:00:00,451.83847297863076
402,18690,2014-10-12 18:00:00,462.9587688787984
403,18691,2014-10-12 19:00:00,491.2460215748504
404,18692,2014-10-12 20:00:00,472.07046133199793
405,18693,2014-10-12 21:00:00,440.6278246742737
406,18694,2014-10-12 22:00:00,442.22636720992284
407,18695,2014-10-12 23:00:00,431.77328906376556
408,18696,2014-10-13 00:00:00,539.6675328315398
409,18697,2014-10-13 01:00:00,430.682925156362
410,18698,2014-10-13 02:00:00,364.4904082455842
411,18699,2014-10-13 03:00:00,301.16540257159613
412,18700,2014-10-13 04:00:00,253.49182946764418
413,18701,2014-10-13 05:00:00,226.91700124977012
414,18702,2014-10-13 06:00:00,243.99739426890912
415,18703,2014-10-13 07:00:00,282.97253027664595
416,18704,2014-10-13 08:00:00,325.86052442689225
417,18705,2014-10-13 09:00:00,421.0829962331967
418,18706,2014-10-13 10:00:00,597.6794909296704
419,18707,2014-10-13 11:00:00,662.6060831472836
420,18708,2014-10-13 12:00:00,669.626210991197
421,18709,2014-10-13 13:00:00,592.2321786136284
422,18710,2014-10-13 14:00:00,633.240466401297
423,18711,2014-10-13 15:00:00,625.2421240217564
424,18712,2014-10-13 16:00:00,609.2838006170138
425,18713,2014-10-13 17:00:00,623.4775017221933
426,18714,2014-10-13 18:00:00,638.8220434575228
427,18715,2014-10-13 19:00:00,677.8547214967673
428,18716,2014-10-13 20:00:00,651.3949773419076
429,18717,2014-10-13 21:00:00,608.0082855852636
430,18718,2014-10-13 22:00:00,610.2140634597173
431,18719,2014-10-13 23:00:00,595.7901942285082
432,18720,2014-10-14 00:00:00,532.8207876845541
433,18721,2014-10-14 01:00:00,425.21886432573865
434,18722,2014-10-14 02:00:00,359.8661298112591
435,18723,2014-10-14 03:00:00,297.344526507998
436,18724,2014-10-14 04:00:00,250.27578653820987
437,18725,2014-10-14 05:00:00,224.03811233658365
438,18726,2014-10-14 06:00:00,240.901806942537
439,18727,2014-10-14 07:00:00,279.38246661608724
440,18728,2014-10-14 08:00:00,321.7263421230061
441,18729,2014-10-14 09:00:00,415.74072940122517
442,18730,2014-10-14 10:00:00,590.0967498807419
443,18731,2014-10-14 11:00:00,654.1996204491319
444,18732,2014-10-14 12:00:00,661.1306841501751
445,18733,2014-10-14 13:00:00,584.7185474460529
446,18734,2014-10-14 14:00:00,625.2065643663539
447,18735,2014-10-14 15:00:00,617.3096967069686
448,18736,2014-10-14 16:00:00,601.5538360532315
449,18737,2014-10-14 17:00:00,615.5674621154494
450,18738,2014-10-14 18:00:00,630.7173281286581
451,18739,2014-10-14 19:00:00,669.2547997997582
452,18740,2014-10-14 20:00:00,643.1307495932303
453,18741,2014-10-14 21:00:00,600.2945034408827
454,18742,2014-10-14 22:00:00,602.4722966802816
455,18743,2014-10-14 23:00:00,588.2314226278659
456,18744,2014-10-15 00:00:00,548.9488823815298
457,18745,2014-10-15 01:00:00,438.0899276725502
458,18746,2014-10-15 02:00:00,370.75901378647336
459,18747,2014-10-15 03:00:00,306.34492737821984
460,18748,2014-10-15 04:00:00,257.8514511499254
461,18749,2014-10-15 05:00:00,230.81958178186974
462,18750,2014-10-15 06:00:00,248.19372806281802
463,18751,2014-10-15 07:00:00,287.8391690991865
464,18752,2014-10-15 08:00:00,331.4647626805451
465,18753,2014-10-15 09:00:00,428.3248965511418
466,18754,2014-10-15 10:00:00,607.9585459713414
467,18755,2014-10-15 11:00:00,674.001763445804
468,18756,2014-10-15 12:00:00,681.1426253647566
469,18757,2014-10-15 13:00:00,602.4175492910616
470,18758,2014-10-15 14:00:00,644.13110880669
471,18759,2014-10-15 15:00:00,635.9952087514903
472,18760,2014-10-15 16:00:00,619.7624297444733
473,18761,2014-10-15 17:00:00,634.2002379959065
474,18762,2014-10-15 18:00:00,649.8086793488075
475,18763,2014-10-15 19:00:00,689.5126520402496
476,18764,2014-10-15 20:00:00,662.59784598234
477,18765,2014-10-15 21:00:00,618.4649780570126
478,18766,2014-10-15 22:00:00,620.7086915014921
479,18767,2014-10-15 23:00:00,606.0367566297657
480,18768,2014-10-16 00:00:00,533.6578453284786
481,18769,2014-10-16 01:00:00,425.8868801181996
482,18770,2014-10-16 02:00:00,360.4314769255432
483,18771,2014-10-16 03:00:00,297.811652630975
484,18772,2014-10-16 04:00:00,250.66896800757678
485,18773,2014-10-16 05:00:00,224.3900746075692
486,18774,2014-10-16 06:00:00,241.28026195705093
487,18775,2014-10-16 07:00:00,279.82137447153286
488,18776,2014-10-16 08:00:00,322.23177190380767
489,18777,2014-10-16 09:00:00,416.393855111557
490,18778,2014-10-16 10:00:00,591.0237876513387
491,18779,2014-10-16 11:00:00,655.2273633705918
492,18780,2014-10-16 12:00:00,662.1693157231019
493,18781,2014-10-16 13:00:00,585.6371360991178
494,18782,2014-10-16 14:00:00,626.188759404218
495,18783,2014-10-16 15:00:00,618.2794858222596
496,18784,2014-10-16 16:00:00,602.4988728242041
497,18785,2014-10-16 17:00:00,616.5345141926668
498,18786,2014-10-16 18:00:00,631.708180536951
499,18787,2014-10-16 19:00:00,670.3061943002243
500,18788,2014-10-16 20:00:00,644.1411033977982
501,18789,2014-10-16 21:00:00,601.2375618093347
502,18790,2014-10-16 22:00:00,603.4187763463256
503,18791,2014-10-16 23:00:00,589.1555299826989
504,18792,2014-10-17 00:00:00,520.8307489924243
505,18793,2014-10-17 01:00:00,415.65018616277723
506,18794,2014-10-17 02:00:00,351.76808086092706
507,18795,2014-10-17 03:00:00,290.6533979707334
508,18796,2014-10-17 04:00:00,244.6438434277753
509,18797,2014-10-17 05:00:00,218.9965942548648
510,18798,2014-10-17 06:00:00,235.48080601125383
511,18799,2014-10-17 07:00:00,273.0955373857421
512,18800,2014-10-17 08:00:00,314.48655084703955
513,18801,2014-10-17 09:00:00,406.3853372194057
514,18802,2014-10-17 10:00:00,576.8178331667061
515,18803,2014-10-17 11:00:00,639.4782001463536
516,18804,2014-10-17 12:00:00,646.2532944785696
517,18805,2014-10-17 13:00:00,571.5606561438939
518,18806,2014-10-17 14:00:00,611.1375733085873
519,18807,2014-10-17 15:00:00,603.418408454669
520,18808,2014-10-17 16:00:00,588.017101120233
521,18809,2014-10-17 17:00:00,601.7153792782649
522,18810,2014-10-17 18:00:00,616.5243286382996
523,18811,2014-10-17 19:00:00,654.1945935728882
524,18812,2014-10-17 20:00:00,628.6584115201774
525,18813,2014-10-17 21:00:00,586.7861072046792
526,18814,2014-10-17 22:00:00,588.9148936751842
527,18815,2014-10-17 23:00:00,574.9944812767521
528,18816,2014-10-18 00:00:00,403.9995381847595
529,18817,2014-10-18 01:00:00,322.41276764289853
530,18818,2014-10-18 02:00:00,272.86050697060665
531,18819,2014-10-18 03:00:00,225.45488871225496
532,18820,2014-10-18 04:00:00,189.76606115474078
533,18821,2014-10-18 05:00:00,169.8719269439436
534,18822,2014-10-18 06:00:00,182.6584491487181
535,18823,2014-10-18 07:00:00,211.83555540374465
536,18824,2014-10-18 08:00:00,243.94185933398086
537,18825,2014-10-18 09:00:00,315.2261821701424
538,18826,2014-10-18 10:00:00,447.42776548216534
